ID_Zaznamu_Psa,Datum_Vytvorenia_Profilu,Hmotnost_Kg,Datum_Narodenia,Pohlavi,ID_Kondicie,ID_Aktivity,Je_Stene_Boolean
28065,2020-06-14 13:27:08,18,2015-03-15 13:27:42,pes,21,8,0
28066,2020-06-14 13:29:12,40,2009-01-16 13:30:45,pes,20,8,0
28069,2020-06-14 13:52:46,0.8,2020-04-24 13:55:25,fena,,,1
28071,2020-06-14 14:17:02,,,,,,0
28072,2020-06-14 14:47:04,15,2013-05-01 14:49:01,pes,20,8,0
28074,2020-06-14 15:34:15,2.2,2020-03-19 15:37:17,fena,,,1
28076,2020-06-14 16:02:43,14,2018-06-14 16:03:10,fena,20,8,0
28078,2020-06-14 16:10:24,20,2019-06-18 16:16:21,fena,,,1
28079,2020-06-14 16:13:12,37,2018-03-21 16:17:00,pes,20,8,0
28081,2020-06-14 16:15:12,2.8,2010-12-14 16:16:11,pes,19,8,0
28083,2020-06-14 16:28:50,25,2019-04-14 16:30:30,fena,,,1
28084,2020-06-14 16:30:24,38,2013-12-14 16:32:46,pes,20,8,0
28086,2020-06-14 16:32:20,3,2019-12-28 16:32:59,fena,,,1
28089,2020-06-14 16:38:34,21,2010-06-17 16:39:35,fena,21,8,0
28091,2020-06-14 16:44:12,,,,,,0
28092,2020-06-14 16:45:03,20,2017-11-14 16:46:30,pes,20,9,0
28096,2020-06-14 17:32:53,30,2018-05-19 17:34:25,pes,20,8,0
28097,2020-06-14 17:33:34,27,2013-06-14 17:34:40,pes,21,8,0
28100,2020-06-14 17:42:42,19.5,2012-03-02 17:43:47,pes,20,8,0
28102,2020-06-14 17:57:54,21,2016-04-03 17:58:50,fena,20,8,0
28103,2020-06-14 17:58:59,4,2020-04-12 17:59:39,fena,,,1
28104,2020-06-14 18:00:41,31,2018-07-26 18:05:09,pes,19,9,0
28112,2020-06-14 18:10:15,5,2020-03-04 18:12:00,pes,,,1
28114,2020-06-14 18:15:25,6,2015-02-02 18:17:44,fena,21,8,0
28117,2020-06-14 18:57:35,24,2015-01-02 18:58:53,pes,19,9,0
28118,2020-06-14 19:00:14,18,2007-04-20 19:00:53,pes,20,8,0
28121,2020-06-14 19:06:29,33,2017-01-11 19:07:24,fena,20,9,0
28123,2020-06-14 19:17:28,,,,,,0
28124,2020-06-14 19:55:48,,,,,,0
28125,2020-06-14 20:13:51,25,2018-01-17 20:16:12,fena,20,8,0
28127,2020-06-14 21:03:49,15,2020-02-26 21:05:17,pes,,,1
28128,2020-06-14 21:05:09,7,2017-10-18 21:06:25,fena,20,8,0
28133,2020-06-14 21:31:06,16,2015-04-14 21:31:53,fena,20,8,0
28135,2020-06-14 21:51:18,,,,,,0
28136,2020-06-14 21:55:06,7,2020-03-14 21:55:51,pes,,,1
28138,2020-06-14 22:16:53,40,2009-12-14 22:17:35,fena,20,8,0
28139,2020-06-14 22:17:28,11.5,2018-09-14 22:29:33,pes,20,7,0
28141,2020-06-14 22:43:47,12,2007-06-14 22:46:25,fena,21,8,0
28144,2020-06-14 22:53:41,12,2003-12-14 22:54:53,fena,19,7,0
28146,2020-06-14 23:06:57,14,2013-03-14 23:07:47,pes,20,8,0
28148,2020-06-14 23:17:49,17,2018-03-14 23:18:57,fena,21,9,0
28150,2020-06-15 01:28:24,12.5,2018-07-01 01:31:05,fena,20,7,0
28155,2020-06-15 03:33:28,28,2011-12-15 03:34:23,pes,20,8,0
28157,2020-06-15 06:56:01,16,2019-10-15 06:56:36,pes,,,1
28161,2020-06-15 07:07:10,6.5,2018-01-28 07:08:26,fena,21,8,0
28163,2020-06-15 07:54:05,8,2019-05-10 08:09:00,fena,20,8,0
28170,2020-06-15 08:02:52,35,2019-07-12 08:03:37,pes,,,1
28171,2020-06-15 08:23:34,,,,,,0
28172,2020-06-15 08:33:19,16,2019-05-07 08:36:38,fena,20,8,0
28174,2020-06-15 08:39:08,20,2019-12-15 08:40:06,pes,,,1
28175,2020-06-15 08:40:18,9,2018-06-11 08:40:45,pes,20,8,0
28178,2020-06-15 08:47:01,9,2018-06-11 08:47:20,pes,20,8,0
28182,2020-06-15 08:49:32,8,2017-05-31 08:49:52,fena,21,8,0
28186,2020-06-15 09:13:33,52,2018-01-02 09:15:43,fena,20,7,0
28187,2020-06-15 09:17:06,,,,,,0
28189,2020-06-15 09:18:48,40,2015-04-17 09:31:04,fena,21,8,0
28191,2020-06-15 09:45:53,,,,,,0
28192,2020-06-15 10:09:03,38,2007-12-15 10:09:52,pes,20,8,0
28194,2020-06-15 10:13:06,28,2018-09-01 10:14:02,pes,20,8,0
28196,2020-06-15 12:39:48,35,2016-06-15 12:40:12,pes,20,8,0
28200,2020-06-15 12:46:22,31,2019-12-15 12:46:53,pes,,,1
28202,2020-06-15 13:42:30,11,2017-06-15 13:44:28,pes,20,9,0
28204,2020-06-15 13:49:11,57,2017-03-07 13:49:53,fena,20,8,0
28206,2020-06-15 13:53:32,40,2015-09-04 14:37:18,fena,20,8,0
28208,2020-06-15 14:03:35,1.8,2020-03-06 14:04:02,fena,,,1
28210,2020-06-15 14:12:38,12,2017-11-01 14:13:23,pes,20,8,0
28214,2020-06-15 14:30:52,30,2017-06-15 14:31:30,pes,20,8,0
28216,2020-06-15 14:54:18,2.5,2013-09-21 14:57:15,fena,21,8,0
28221,2020-06-15 15:06:37,,2015-01-15 15:07:35,fena,,,0
28222,2020-06-15 15:12:07,19,2017-04-25 15:12:57,fena,20,9,0
28224,2020-06-15 15:34:23,,,,,,0
28225,2020-06-15 16:16:26,2.3,2014-06-15 16:17:50,fena,21,7,0
28229,2020-06-15 16:23:55,,,,,,0
28230,2020-06-15 16:28:24,4.4,2015-03-15 16:29:49,fena,22,7,0
28231,2020-06-15 16:30:20,10,2019-01-17 16:31:26,pes,20,8,0
28236,2020-06-15 18:00:31,48,2014-04-15 18:01:55,pes,20,8,0
28237,2020-06-15 18:01:29,2,2017-03-15 18:02:09,pes,20,8,0
28240,2020-06-15 18:22:42,10,2020-03-15 18:23:29,pes,,,1
28242,2020-06-15 18:37:34,,,,,,0
28243,2020-06-15 19:10:55,6.5,2018-04-25 19:12:59,fena,20,8,0
28245,2020-06-15 19:17:19,12,2012-03-15 19:17:44,pes,20,8,0
28246,2020-06-15 19:18:45,7,2011-09-15 19:22:24,fena,20,8,0
28248,2020-06-15 19:21:54,4,2020-03-15 19:22:36,pes,,,1
28253,2020-06-15 19:28:28,38,2019-10-15 19:29:02,pes,,,1
28255,2020-06-15 19:42:38,29,2013-05-17 02:51:03,pes,19,8,0
28257,2020-06-15 19:56:57,,,,,,0
28258,2020-06-15 20:16:33,20,2016-04-15 20:17:16,fena,20,9,0
28260,2020-06-15 20:32:21,28,2007-04-30 20:32:55,pes,19,7,0
28262,2020-06-15 21:01:33,16,2015-04-15 21:08:23,pes,21,8,0
28264,2020-06-15 21:23:45,,,,,,0
28265,2020-06-15 21:27:09,3.4,2019-06-04 21:28:23,fena,20,8,0
28267,2020-06-15 21:31:42,55,2014-12-15 21:32:34,pes,20,8,0
28269,2020-06-15 21:51:06,70,2014-05-16 21:52:00,pes,21,8,0
28271,2020-06-15 22:18:48,8,2014-10-07 22:20:00,fena,20,8,0
28272,2020-06-15 22:19:40,10,2020-02-19 22:24:16,fena,,,1
28273,2020-06-15 22:20:19,11,2018-06-05 22:21:17,pes,20,9,0
28276,2020-06-15 22:22:56,16,2016-07-04 00:00:00,fena,21,8,0
28281,2020-06-15 22:31:32,,,,,,0
28286,2020-06-16 00:37:51,45,2018-11-21 00:39:08,pes,20,8,0
28288,2020-06-16 00:55:38,25,2018-10-16 00:56:06,pes,20,8,0
28292,2020-06-16 02:13:13,,,,,,0
28293,2020-06-16 02:15:19,25,2017-05-01 02:25:06,pes,20,8,0
28295,2020-06-16 05:21:01,8,2014-05-16 05:21:38,pes,20,8,0
28297,2020-06-16 06:02:24,18,2019-06-20 06:05:31,fena,,,1
28299,2020-06-16 06:24:21,22,2019-01-16 06:24:48,pes,,,1
28301,2020-06-16 07:22:16,9,2013-01-21 07:23:46,fena,21,7,0
28303,2020-06-16 08:14:10,39,2012-05-08 08:17:39,pes,20,8,0
28304,2020-06-16 08:16:37,27,2015-12-03 08:25:13,pes,20,9,0
28312,2020-06-16 08:46:34,,,,,,0
28313,2020-06-16 08:57:01,,,,,,0
28314,2020-06-16 08:58:32,9,2019-02-16 09:01:26,pes,21,8,0
28315,2020-06-16 09:01:48,,,,,,0
28316,2020-06-16 09:02:06,6,2014-10-01 09:03:06,pes,21,8,0
28321,2020-06-16 09:38:06,10,2019-01-17 09:40:17,pes,20,8,0
28326,2020-06-16 09:42:14,38,2008-09-08 09:43:43,pes,21,8,0
28330,2020-06-16 09:59:49,56,2010-07-08 10:03:11,pes,21,8,0
28331,2020-06-16 10:02:49,,,,,,0
28332,2020-06-16 10:04:55,23,2018-05-31 10:06:16,pes,20,8,0
28333,2020-06-16 10:04:56,3.5,2012-10-16 10:05:33,pes,20,7,0
28339,2020-06-16 10:24:27,36,2017-09-01 10:25:01,pes,20,8,0
28344,2020-06-16 10:32:25,3.8,2018-04-13 10:33:16,pes,19,8,0
28345,2020-06-16 10:35:00,10,2020-02-25 10:37:28,pes,,,1
28348,2020-06-16 10:40:41,4.5,2018-12-21 10:43:41,pes,20,8,0
28349,2020-06-16 10:50:54,22,2016-10-18 10:52:33,fena,20,8,0
28352,2020-06-16 11:06:22,2.7,2019-07-06 11:07:05,fena,19,7,0
28358,2020-06-16 11:14:48,12,2018-11-05 11:15:26,pes,19,8,0
28359,2020-06-16 11:39:26,,,,,,0
28360,2020-06-16 11:55:46,23,2014-08-16 11:57:34,fena,20,7,0
28362,2020-06-16 12:19:50,45,2013-11-11 12:22:22,pes,21,7,0
28366,2020-06-16 12:34:29,9,2010-04-16 12:37:58,pes,20,9,0
28367,2020-06-16 12:36:33,50,2015-07-08 12:37:05,fena,21,8,0
28371,2020-06-16 12:49:40,5,2017-08-16 12:50:33,fena,22,7,0
28373,2020-06-16 13:06:52,25,2013-06-16 13:07:14,fena,18,10,0
28375,2020-06-16 13:14:25,4.1,2010-06-06 13:16:02,fena,20,8,0
28377,2020-06-16 13:30:34,,,,,,0
28378,2020-06-16 13:59:42,36,2017-04-16 14:00:11,fena,20,8,0
28380,2020-06-16 14:17:20,12,2017-04-15 14:17:49,pes,20,8,0
28382,2020-06-16 14:33:07,24,2018-01-23 14:33:47,fena,20,8,0
28384,2020-06-16 14:41:43,13.05,2017-03-05 14:43:06,fena,20,9,0
28386,2020-06-16 15:00:08,6.5,2011-05-03 15:02:00,pes,21,7,0
28397,2020-06-16 16:31:12,38,2015-12-28 16:32:11,pes,20,8,0
28399,2020-06-16 17:01:38,7,2020-04-10 17:02:45,pes,,,1
28401,2020-06-16 17:17:16,13,2016-01-16 17:21:53,pes,20,8,0
28403,2020-06-16 18:02:42,40,2009-03-16 18:04:39,fena,21,7,0
28405,2020-06-16 18:16:03,9,2017-08-20 18:16:49,pes,20,9,0
28407,2020-06-16 18:19:16,16,2019-04-11 18:20:04,fena,20,8,0
28409,2020-06-16 18:39:59,,,,,,0
28410,2020-06-16 18:54:19,35,2016-08-16 18:55:19,fena,22,8,0
28412,2020-06-16 19:14:08,,,,,,0
28413,2020-06-16 19:50:54,26,2019-04-13 19:57:05,fena,21,8,0
28414,2020-06-16 19:51:00,2.8,2017-06-14 19:59:26,fena,20,8,0
28415,2020-06-16 19:51:10,15,2006-03-16 19:52:20,fena,19,8,0
28416,2020-06-16 19:53:36,10.5,2011-11-22 19:54:54,pes,21,8,0
28418,2020-06-16 19:56:16,25,2014-02-24 19:58:24,fena,20,10,0
28423,2020-06-16 20:03:14,20,2012-12-16 20:04:01,pes,20,8,0
28424,2020-06-16 20:13:52,,,,,,0
28425,2020-06-16 20:22:40,33,2012-12-16 20:23:33,pes,19,8,0
28429,2020-06-16 20:33:14,,,,,,0
28430,2020-06-16 20:33:38,16,2020-04-16 20:34:23,pes,,,1
28432,2020-06-16 20:47:29,,,,,,0
28433,2020-06-16 20:59:07,27,2014-06-13 20:59:42,pes,20,8,0
28435,2020-06-16 21:03:22,20,2019-03-16 21:04:08,fena,,,1
28436,2020-06-16 21:03:31,11,2011-05-24 21:04:23,pes,20,8,0
28437,2020-06-16 21:05:15,39,2007-05-07 21:22:49,fena,21,7,0
28438,2020-06-16 21:06:11,3,2007-12-16 21:06:43,fena,19,7,0
28441,2020-06-16 21:11:09,24,2016-12-11 21:13:21,fena,20,9,0
28443,2020-06-16 21:18:09,8,2019-05-10 21:22:16,fena,20,8,0
28448,2020-06-16 21:27:55,40,2012-03-22 21:30:34,fena,21,7,0
28453,2020-06-16 21:38:14,2.2,2018-12-01 21:39:31,fena,19,7,0
28456,2020-06-16 21:55:39,,,,,,0
28457,2020-06-16 22:04:19,42,2009-09-23 22:04:41,pes,21,8,0
28458,2020-06-16 22:04:44,,,,,,0
28460,2020-06-16 22:18:00,45,2009-12-16 22:19:23,fena,20,7,0
28462,2020-06-16 22:40:04,14,2015-12-16 22:41:05,fena,20,8,0
28464,2020-06-16 22:58:40,46,2018-12-23 23:01:53,pes,,,1
28466,2020-06-16 23:10:53,37,2008-06-14 23:11:45,fena,21,7,0
28468,2020-06-16 23:29:53,5,2015-01-09 23:31:03,fena,20,8,0
28470,2020-06-16 23:41:17,35,2018-10-16 23:41:41,fena,19,7,0
28474,2020-06-16 23:54:45,68,2015-03-16 23:55:23,pes,20,10,0
28476,2020-06-17 00:52:48,,,,,,0
28477,2020-06-17 04:10:53,8.5,2015-05-19 04:14:00,pes,21,8,0
28481,2020-06-17 05:54:29,1.9,2020-01-09 05:55:27,fena,,,1
28483,2020-06-17 06:38:23,21,2010-06-17 06:39:05,pes,20,8,0
28484,2020-06-17 06:42:38,2.6,2013-08-04 06:52:52,pes,20,7,0
28488,2020-06-17 07:03:00,2.7,2016-03-09 07:03:59,fena,21,7,0
28491,2020-06-17 07:24:00,18.5,2018-01-17 07:24:26,fena,20,8,0
28492,2020-06-17 07:33:38,,,,,,0
28493,2020-06-17 07:41:10,,,,,,0
28494,2020-06-17 07:50:59,12,2015-12-17 07:53:04,fena,20,8,0
28496,2020-06-17 08:03:44,40,2016-03-09 08:05:27,pes,19,8,0
28500,2020-06-17 09:25:01,10,2020-03-04 09:26:11,fena,,,1
28502,2020-06-17 09:41:22,20,2019-11-17 09:41:45,pes,,,1
28504,2020-06-17 10:39:15,6,2009-11-29 10:44:37,fena,19,8,0
28508,2020-06-17 11:16:17,11,2015-12-17 11:17:03,fena,22,9,0
28510,2020-06-17 11:19:44,17,2019-01-17 11:20:32,fena,,,1
28512,2020-06-17 11:28:48,11,2020-02-10 11:31:27,pes,,,1
28518,2020-06-17 11:39:42,15,2019-10-21 11:40:24,pes,,,1
28520,2020-06-17 11:54:56,36,2013-05-14 11:56:00,pes,20,8,0
28525,2020-06-17 12:26:00,25,2017-12-17 12:23:57,fena,20,10,0
28527,2020-06-17 12:35:47,7.4,2013-01-11 12:38:01,fena,20,9,0
28528,2020-06-17 12:38:15,18,2019-08-27 12:58:37,fena,,,1
28530,2020-06-17 12:42:23,18,2017-12-17 12:44:19,pes,20,8,0
28532,2020-06-17 12:50:08,21.5,2020-01-20 12:57:11,pes,,,1
28533,2020-06-17 12:51:14,40,2011-02-05 12:52:47,fena,20,8,0
28537,2020-06-17 12:58:14,40,2018-08-28 12:59:11,pes,20,8,0
28540,2020-06-17 13:08:39,2.5,2018-07-14 13:10:32,fena,20,8,0
28544,2020-06-17 13:22:07,9,2011-08-01 13:23:07,pes,21,8,0
28545,2020-06-17 13:25:13,17,2014-11-17 13:26:08,pes,20,8,0
28547,2020-06-17 13:31:18,3.6,2020-04-17 13:32:07,pes,,,1
28549,2020-06-17 13:52:36,19,2017-12-29 13:54:23,fena,21,9,0
28550,2020-06-17 13:54:23,13,2017-12-12 13:56:39,pes,20,8,0
28555,2020-06-17 14:07:39,32,2019-02-06 14:08:10,fena,,,1
28561,2020-06-17 14:15:34,8,2012-07-04 14:16:03,fena,20,7,0
28564,2020-06-17 14:19:00,7,2016-10-15 14:39:39,fena,20,10,0
28565,2020-06-17 14:19:07,2,2018-06-09 14:23:15,fena,20,9,0
28566,2020-06-17 14:19:32,,,,,,0
28571,2020-06-17 14:44:32,3.5,2019-07-23 14:46:07,pes,20,8,0
28576,2020-06-17 15:08:15,48,2018-04-01 15:09:04,pes,20,8,0
28578,2020-06-17 15:23:29,28,2008-09-01 15:24:42,fena,20,8,0
28582,2020-06-17 15:28:25,,,,,,0
28583,2020-06-17 15:29:15,1.8,2019-11-23 15:30:58,pes,,,1
28585,2020-06-17 15:34:47,9,2017-05-19 15:35:20,fena,20,9,0
28589,2020-06-17 15:48:29,39,2014-05-08 15:49:22,pes,20,8,0
28591,2020-06-17 15:52:50,5,2015-11-17 15:54:18,pes,18,8,0
28592,2020-06-17 15:53:18,7,2010-03-28 15:54:37,pes,19,8,0
28593,2020-06-17 15:53:24,10,2009-07-09 15:56:08,fena,20,8,0
28600,2020-06-17 16:05:49,13.7,2017-11-17 22:26:49,fena,21,9,0
28601,2020-06-17 16:06:58,,,,,,0
28603,2020-06-17 16:13:52,40,2019-06-03 16:14:48,pes,,,1
28605,2020-06-17 16:29:33,33,2019-04-22 16:30:22,fena,,,1
28606,2020-06-17 16:31:33,,,,,,0
28608,2020-06-17 17:02:05,9,2017-05-19 17:02:37,fena,20,9,0
28610,2020-06-17 17:05:16,4.1,2016-09-03 17:07:33,fena,21,8,0
28612,2020-06-17 17:10:30,16,2015-10-29 17:11:28,pes,20,7,0
28614,2020-06-17 17:15:15,2,2007-11-17 17:16:26,fena,18,8,0
28616,2020-06-17 17:27:24,33,2016-12-02 09:21:25,pes,20,8,0
28617,2020-06-17 17:30:31,34,2016-11-13 17:38:56,fena,20,8,0
28620,2020-06-17 17:45:03,,,,,,0
28621,2020-06-17 17:59:24,20,2017-06-17 17:59:47,fena,20,8,0
28623,2020-06-17 18:04:01,,,,,,0
28624,2020-06-17 18:20:21,9,2017-05-19 18:22:09,fena,20,9,0
28625,2020-06-17 18:21:24,27,2014-03-17 18:28:31,fena,20,8,0
28630,2020-06-17 18:37:53,15,2019-12-17 00:00:00,pes,,,1
28634,2020-06-17 18:49:20,30,2016-08-27 18:50:03,fena,21,8,0
28636,2020-06-17 18:51:58,1.6,2020-03-28 18:52:43,fena,,,1
28638,2020-06-17 18:58:30,18,2019-02-24 19:13:44,pes,20,8,0
28639,2020-06-17 19:14:43,10,2009-07-08 00:00:00,fena,20,8,0
28641,2020-06-17 19:17:29,30,2019-10-08 06:16:00,pes,20,9,1
28645,2020-06-17 19:20:30,22,2018-04-17 19:21:27,pes,20,9,0
28647,2020-06-17 19:21:17,37,2017-01-17 19:24:36,pes,20,8,0
28649,2020-06-17 19:35:20,30,2016-04-17 19:36:12,pes,20,8,0
28651,2020-06-17 19:46:16,3.6,2012-04-26 19:50:24,pes,20,7,0
28652,2020-06-17 19:53:16,,,,,,0
28654,2020-06-17 20:03:20,2,2020-05-05 20:04:57,pes,,,1
28655,2020-06-17 20:08:15,30,2010-07-16 20:09:22,fena,20,9,0
28656,2020-06-17 20:12:05,17,2017-09-17 20:21:27,fena,20,9,0
28663,2020-06-17 20:23:18,22.5,2018-02-24 20:23:52,pes,20,10,0
28665,2020-06-17 20:26:27,,,,,,0
28666,2020-06-17 20:36:22,3,2020-04-17 20:40:39,pes,,,1
28667,2020-06-17 20:41:26,35,2018-12-12 20:42:32,pes,20,9,0
28668,2020-06-17 20:42:05,22,2016-03-25 20:42:47,fena,20,9,0
28672,2020-06-17 20:48:16,32,2018-06-13 20:49:25,fena,20,8,0
28676,2020-06-17 20:52:23,36,2016-12-17 20:53:00,pes,21,7,0
28678,2020-06-17 20:58:45,7,2019-11-29 21:05:12,fena,,,1
28680,2020-06-17 21:15:27,,,,,,0
28681,2020-06-17 21:16:53,3,2015-06-16 21:17:17,pes,19,9,0
28683,2020-06-17 21:28:34,32,2013-01-13 21:31:37,fena,21,7,0
28687,2020-06-17 21:39:01,5.65,2018-12-08 21:39:55,pes,20,8,0
28688,2020-06-17 21:40:10,14,2017-06-17 21:40:37,pes,20,8,0
28690,2020-06-17 21:43:26,35,2018-12-17 21:44:37,fena,20,9,0
28693,2020-06-17 21:49:47,10,2019-08-17 00:00:00,fena,20,8,0
28697,2020-06-17 22:08:51,13,2018-01-17 22:09:42,fena,21,8,0
28698,2020-06-17 22:09:46,,,,,,0
28700,2020-06-17 22:14:17,2.5,2017-07-18 22:15:46,fena,20,8,0
28702,2020-06-17 22:29:44,7.5,2009-12-08 22:31:01,fena,20,8,0
28703,2020-06-17 22:30:18,56,2018-04-12 22:31:07,pes,20,9,0
28709,2020-06-17 22:44:05,15.350,2019-04-16 22:46:51,fena,20,10,0
28710,2020-06-17 22:48:37,31,2019-06-17 22:50:28,fena,,,1
28715,2020-06-17 22:54:09,13.8,2018-03-11 23:04:04,pes,22,8,0
28721,2020-06-17 23:10:25,3.8,2017-04-11 23:15:48,fena,20,8,0
28722,2020-06-17 23:11:20,2.5,2017-07-18 14:45:52,fena,20,8,0
28727,2020-06-18 00:43:37,8,2012-12-18 00:44:41,pes,20,8,0
28729,2020-06-18 00:56:47,16,2018-06-26 00:57:32,fena,19,8,0
28731,2020-06-18 03:43:45,20,2019-06-18 03:44:42,pes,,,1
28735,2020-06-18 04:23:16,1,2020-02-21 04:24:06,fena,,,1
28737,2020-06-18 07:10:41,4,2012-04-18 07:11:20,fena,21,7,0
28740,2020-06-18 07:20:40,,,,,,0
28741,2020-06-18 08:05:23,8.5,2018-02-25 08:06:06,fena,20,8,0
28743,2020-06-18 08:18:38,17,2020-01-23 08:23:10,pes,,,1
28745,2020-06-18 08:31:10,34,2010-07-12 08:32:09,pes,21,7,0
28746,2020-06-18 09:18:52,15,2019-12-18 09:20:12,pes,20,10,1
28748,2020-06-18 09:21:27,28,2018-03-25 09:22:29,pes,20,8,0
28750,2020-06-18 09:45:18,30,2016-01-31 09:48:47,pes,20,9,0
28751,2020-06-18 09:48:09,48,2013-10-27 09:51:13,pes,20,8,0
28752,2020-06-18 09:48:20,28,2016-06-17 09:49:15,pes,20,9,0
28755,2020-06-18 09:51:46,10,2018-02-08 09:52:30,pes,20,9,0
28760,2020-06-18 09:59:13,4,2018-05-11 10:08:41,fena,20,8,0
28761,2020-06-18 10:06:14,3,2019-01-22 10:16:11,pes,19,7,0
28762,2020-06-18 10:07:27,22,2017-06-13 10:08:52,pes,20,8,0
28772,2020-06-18 10:23:09,20,2007-09-05 10:25:03,pes,19,7,0
28774,2020-06-18 10:51:45,11,2015-12-29 10:55:27,pes,21,7,0
28776,2020-06-18 10:57:23,15,2016-07-18 10:58:31,pes,20,8,0
28778,2020-06-18 11:04:43,18,2016-12-02 11:47:23,pes,20,8,0
28779,2020-06-18 11:11:23,15,2019-09-11 11:12:39,fena,,,1
28780,2020-06-18 11:14:52,33,2013-05-18 11:15:33,pes,18,8,0
28782,2020-06-18 11:17:58,30,2013-03-07 11:19:04,fena,20,8,0
28784,2020-06-18 11:19:34,32,2019-03-18 11:27:58,fena,,,1
28788,2020-06-18 11:20:55,21,2017-06-21 11:22:04,pes,20,8,0
28790,2020-06-18 11:26:58,13,2012-07-31 11:28:02,pes,20,9,0
28791,2020-06-18 11:27:17,20,2018-06-21 11:28:22,pes,20,8,0
28794,2020-06-18 11:30:20,2,2019-01-22 11:31:31,pes,19,7,0
28799,2020-06-18 11:44:05,5,2013-05-17 11:48:07,fena,20,8,0
28800,2020-06-18 11:46:41,8.5,2018-02-25 11:47:04,fena,20,8,0
28806,2020-06-18 11:56:21,14,2019-06-02 11:57:08,pes,,,1
28808,2020-06-18 12:07:40,,,,,,0
28811,2020-06-18 12:11:24,27,2018-08-05 12:13:36,pes,20,9,0
28815,2020-06-18 12:17:13,3.3,2018-02-28 12:18:23,pes,20,8,0
28817,2020-06-18 12:18:59,25,2018-08-05 12:19:44,fena,20,9,0
28821,2020-06-18 12:21:56,23.5,2009-01-18 12:22:40,fena,21,7,0
28824,2020-06-18 12:28:21,18,2006-09-18 12:29:34,pes,18,8,0
28832,2020-06-18 12:38:37,13,2018-03-18 12:39:52,pes,20,9,0
28834,2020-06-18 13:06:36,3,2016-03-06 13:07:29,fena,20,8,0
28838,2020-06-18 14:12:38,,,,,,0
28841,2020-06-18 14:59:53,,,,,,0
28842,2020-06-18 15:20:56,13,2013-09-04 15:29:14,pes,20,8,0
28846,2020-06-18 15:39:20,20,2016-01-18 15:39:45,pes,20,9,0
28847,2020-06-18 15:42:29,33,2019-05-12 15:48:35,fena,,,1
28848,2020-06-18 15:48:33,65,2017-12-18 15:49:15,pes,20,8,0
28856,2020-06-18 15:59:17,5,2020-03-15 16:01:33,fena,,,1
28859,2020-06-18 16:14:56,9.5,2014-12-18 16:15:41,fena,20,8,0
28863,2020-06-18 16:33:12,35,2018-04-18 16:33:32,pes,20,8,0
28865,2020-06-18 16:36:00,24,2018-09-06 21:01:37,fena,20,8,0
28866,2020-06-18 16:38:51,56,2018-10-02 16:39:35,fena,20,9,0
28868,2020-06-18 17:18:11,,,,,,0
28871,2020-06-18 17:23:47,25,2017-12-18 17:24:31,pes,20,8,0
28873,2020-06-18 17:43:00,42,2010-06-18 17:43:40,pes,20,9,0
28874,2020-06-18 17:44:17,3,2014-01-18 17:45:45,fena,20,8,0
28876,2020-06-18 17:47:32,24,2014-08-20 17:51:07,fena,21,7,0
28878,2020-06-18 17:48:30,27,2013-10-01 17:58:46,pes,20,8,0
28881,2020-06-18 19:01:10,26,2017-12-16 19:03:38,pes,20,9,0
28882,2020-06-18 19:03:37,17,2018-12-29 19:04:27,fena,20,8,0
28884,2020-06-18 19:25:50,4,2018-10-18 19:27:37,pes,20,8,0
28886,2020-06-18 19:51:36,7,2016-12-18 19:52:19,fena,21,8,0
28887,2020-06-18 19:54:12,70,2019-03-08 19:55:10,fena,,,1
28890,2020-06-18 19:58:57,25,2017-05-10 20:01:12,fena,20,10,0
28891,2020-06-18 20:03:46,40,2012-11-06 20:05:41,pes,20,8,0
28893,2020-06-18 20:13:44,6,2020-04-17 20:14:53,fena,,,1
28896,2020-06-18 20:26:38,45,2013-06-18 20:27:20,fena,20,8,0
28900,2020-06-18 20:41:02,2,2018-12-18 20:43:30,fena,20,7,0
28902,2020-06-18 21:05:40,10,2017-06-18 21:06:48,pes,20,10,0
28905,2020-06-18 21:10:39,3.2,2012-05-08 21:12:30,pes,20,7,0
28908,2020-06-18 21:25:28,46,2010-07-27 21:28:02,pes,21,8,0
28909,2020-06-18 21:26:14,30,2017-03-03 21:26:58,pes,20,9,0
28910,2020-06-18 21:28:43,8,2009-04-18 21:29:29,pes,20,8,0
28913,2020-06-18 21:32:20,19,2008-11-23 21:37:19,fena,20,9,0
28918,2020-06-18 21:36:18,26.5,2007-12-26 21:37:50,pes,20,8,0
28919,2020-06-18 21:36:33,12,2018-12-22 21:37:21,fena,20,9,0
28920,2020-06-18 21:37:01,31,2019-08-30 21:38:19,pes,,,1
28929,2020-06-18 22:06:03,3.00,2009-06-05 22:08:11,fena,20,8,0
28931,2020-06-18 22:24:02,8,2016-12-18 22:26:18,fena,21,7,0
28932,2020-06-18 22:29:57,13,2019-12-08 22:31:26,pes,,,1
28933,2020-06-18 22:32:36,,,,,,0
28935,2020-06-18 22:46:46,1.1,2020-03-14 22:49:00,pes,,,1
28937,2020-06-18 23:03:09,29,2012-11-04 23:07:32,fena,20,8,0
28938,2020-06-18 23:07:29,26,2009-05-18 23:08:14,fena,19,9,0
28941,2020-06-18 23:39:41,,,,,,0
28942,2020-06-19 01:00:49,6.6,2018-06-29 01:01:25,fena,20,8,0
28946,2020-06-19 05:06:58,8,2019-10-04 05:07:58,pes,,,1
